opeid6,level,sector,hbcu,completion_rate_150,share_outstanding_ug_5,cdr3_wgtd,pct25_earn_wne_p10,est_fte,white_share,black_share,hisp_share,asian_share,aian_share,nhpi_share,twomore_share,nra_share,unkn_share
20753,Two-year,Public 2-year,0,.212,1.25230202900396,.048906401,14300,3705,.4254,.4116,.0049,.014,.0049,.0022,.0383,.0097,.0891
20771,Four-year,Nonprofit 4-year,0,.5,.90835159791152,.055074599,20600,749,.6627,.0664,.1594,.0398,.0027,.0013,.0531,.004,.0106
20794,Less than two-year,For-profit less-than-2-year,0,.49545112,1.10598185676058,.078263588,11300,1104,.1845004906771344,.5279600588812562,.097158390578999,.0108029440628067,.0009818449460255,.0009789008832188,.0304094210009814,0,.1472120706575074
20797,Two-year,For-profit 2-year,0,.6482175,1.02910360300131,.11133324,11800,254,.5687375,.131225625,.206269375,.006226875,.0187575,0,.043741875,0,.02504125
20839,Four-year,Public 4-year,0,.2189,.95606270919214,.017095501,14000,727,.074,.0262,.6925,.0159,.1162,.0023,.0592,.0068,.0068
20848,Less than two-year,For-profit less-than-2-year,0,.34549999,1.21204828645296,.043282501,9100,156,.3662,.4437,.0704,.0423,.007,0,.0634,0,.007
20870,Two-year,Public 2-year,0,.38420001,1.21854701584373,.0261855,13000,788,.9514,.0171,.0171,.0053,.0079,.0013,0,0,0
20896,Two-year,For-profit 2-year,0,.65350568,1.10594672927065,.043492358,11800,902,.0805962264150943,.1963962264150943,.1466320754716981,.0068679245283019,.0025622641509434,0,.0171188679245283,0,.5497452830188678
20902,Two-year,For-profit 2-year,0,.80000001,1.12343583710137,.038357999,21200,30,.8667,0,.0667,0,0,0,.0667,0,0
20903,Two-year,For-profit 2-year,0,.54170001,.92103088978234,.059054799,11200,204,.7725,.0838,.0419,.012,.006,.024,.0479,0,.012
20907,Four-year,Nonprofit 4-year,0,1,1.20804217772329,.034000199,20600,90,.7313,.0746,.0299,.0149,.0149,0,.0299,0,.1045
20923,Two-year,For-profit 2-year,0,.5147,.96835058393652,.1127148,18200,597,.2737,.1481,.5082,.037,.0041,.0062,.0041,0,.0185
20925,Two-year,For-profit 2-year,0,.498032,1.04436969017189,.058057502,8400,493,.8475,.1099255319148936,.0070893617021277,0,0,.0035574468085106,.014163829787234,0,.017763829787234
20928,Two-year,Public 2-year,0,.7723,0,0,16200,190,.3903,.5465,.0483,0,0,0,.0112,0,.0037
20937,Two-year,For-profit 2-year,0,.2111,.8867063943577,.0125451,10100,1395,.0958,.1272,.2575,.4694,0,0,.0047,.0424,.0031
20983,Four-year,For-profit 4-year,0,.7103309,1.08610019790976,.040853374,17100,1996,.1720194327097164,.0675849728424864,.709121726010863,.0054015087507544,.0042065781532891,.0035792395896198,.0319511164755582,.0006311406155703,.0054042848521424
20988,Four-year,For-profit 4-year,0,.16687466,1.18902182321671,.063129954,27500,74430,.2692768598106932,.2116368828344845,.1213846597595293,.0139278255308263,.0060295561524687,.0073481376311077,.0270251215144538,.0136644487081095,.3296096584804298
20995,Two-year,Public 2-year,0,.41240001,.79228226274501,.0202554,18400,3543,.6978,.031,.2494,.0102,.0076,.0013,.0026,0,0
20997,Less than two-year,For-profit less-than-2-year,0,.75838286,1.02571337429854,.14115782,10500,1811,.6194661733615222,.2716755813953488,.0528729386892178,.0063528541226216,.0031763213530655,0,.0412317124735729,0,.0052924947145877
21000,Four-year,Nonprofit 4-year,0,.20016806,1.04425185983113,.036805186,17100,4183,.0021180911296846,.0002713669452683,.9965124831490968,.0002696414127797,0,0,0,0,.0008328660016177
21005,Two-year,For-profit 2-year,0,.63812673,1.01939721759335,.081690602,24100,6024,.4971128972396197,.0765163303177917,.2644269774994201,.0239244954766875,.0106643238227789,.0086115054511714,.0932164926931107,.0021213175597309,.0234277429830666
21006,Two-year,For-profit 2-year,0,.80181634,1.05708879589705,.053611897,13700,3648,.3829699395067473,.073506281991624,.2084707305723592,.0493233131689158,.0981852954862727,.0120820846905537,.091214657980456,0,.0842270823638902
21010,Two-year,For-profit 2-year,0,.59568179,1.14683564908492,.038479012,13600,709,.7267255060728746,.0384836032388664,.1052746963562753,.0060613360323887,.0222358299595142,.0060516194331984,.0506238866396761,.0222686234817814,.0222576923076923
21035,Two-year,Public 2-year,0,.77499998,0,0,18300,591,.6642,.1811,.0736,.034,.0038,.0038,.0302,0,.0094
21037,Less than two-year,For-profit less-than-2-year,0,.66670001,.89708310204922,.0090600001,16600,72,.5876,.0619,.299,.0206,0,.0103,.0103,0,.0103
21040,Less than two-year,For-profit less-than-2-year,0,.43985051,1.06516473802677,.17671312,12000,310,.1313854901960785,.6136884313725489,.182368431372549,.0156701960784314,.0019792156862745,.0019694117647059,.0313652941176471,0,.0215572549019608
21044,Less than two-year,For-profit less-than-2-year,0,.83082008,.87259254540653,.028372249,10700,458,.816151407129456,.0225099437148218,.0862889305816135,.0093551594746717,0,0,.0056465290806754,0,.0600367729831144
21049,Two-year,For-profit 2-year,0,.70270002,.98396075396001,.061384398,17100,411,.6854,.1869,.0592,.053,0,0,0,0,.0156
21059,Less than two-year,For-profit less-than-2-year,0,.81206465,.95467725948364,.079431161,10400,218,.1856102272727272,.2954886363636364,.3825534090909091,.0908761363636364,.0113670454545455,.0151772727272727,.0189477272727273,0,0
21066,Two-year,For-profit 2-year,0,.4514823,1.03009716367288,.1204204,13200,1754,.1897759088108441,.2255145409735058,.5076978434996919,.0147978434996919,.0024746765249538,.0012293900184843,.0363504621072089,0,.0221853357979051
21077,Four-year,Public 4-year,0,.3037,1.07428611139237,.0075888,16700,6259,.5036,.0273,.3346,.0572,.0137,.0001,.0382,.0064,.0188
21078,Four-year,Public 4-year,0,.3168,.94475657374236,.020012399,21100,2191,.0933,.0201,.1207,.3766,.0026,.0485,.3318,.0058,.0007
21102,Four-year,Nonprofit 4-year,0,.5,1.12514655044494,.090525597,11600,761,.4278,.137,.1926,.05,.0167,.0037,.0852,.0537,.0333
21108,Four-year,Nonprofit 4-year,0,.38519999,1.22204949447545,.051090967,21200,1317,.216779547596607,.1432493873704053,.3958365692742695,.1169073515551366,.0047344957587182,.0311180018850141,.0509021677662582,.0047219604147031,.0358505183788878
21111,Two-year,Public 2-year,0,.3281,0,0,9600,522,.8486,.0067,.0579,.0178,.0267,.0022,.0267,.0067,.0067
21113,Two-year,Public 2-year,0,.30320001,.95233887543994,.0007112,13500,4609,.4775,.0509,.3283,.0546,.0051,.0036,.0671,.0077,.0053
21122,Two-year,For-profit 2-year,0,.76099998,1.03873891538184,.041507199,12500,353,.785,.065,.075,.025,.005,0,.03,0,.015
21127,Less than two-year,For-profit less-than-2-year,0,.92589998,.9013231602912199,.029186999,17700,186,.5648,.171,.1865,0,.0052,0,.0052,.0052,.0622
21136,Four-year,For-profit 4-year,0,.17949559,1.20732560667314,.15715715,19400,16316,.2365875293637014,.3665852415483608,.0150397712184659,.0048625778776427,.0092568583392912,.0045022061076499,.0353400061280768,.0004393831069349,.3274183535900316
21142,Two-year,Nonprofit 2-year,0,.60869998,.8192483960438,.094029203,21700,402,.8744000000000001,.0095,.0782,.0024,0,0,.0261,0,.0095
21153,Two-year,Public 2-year,0,.60079998,0,0,15100,740,.4198,.4051,.1034,.0338,.0063,.0021,.0295,0,0
21154,Two-year,Public 2-year,0,.41960001,0,0,17700,803,.8198,.0075,.0892,.0133,.0067,.0017,.015,.0017,.045
21163,Four-year,Public 4-year,0,.22849999,1.07514207350349,.0619854,13900,5146,.5193,.0269,.3684,.0064,.0224,.0021,.0295,.0037,.0213
21169,Less than two-year,Public less-than-2-year,0,.66670001,1.02774782190807,.050256498,21900,65,1,0,0,0,0,0,0,0,0
21171,Four-year,For-profit 4-year,0,.19260821,1.11532056888846,.11043739,18600,1991,.2577537541846006,.2491618364418938,.4021849354375896,.0243829268292683,.0110027259684362,.0081509325681492,.0009758010521282,.0234207077953132,.0229969870875179
21173,Less than two-year,Public less-than-2-year,0,.90579998,.90822102475606,.0348536,27100,281,.8008,.1111,.0115,.0192,.0077,0,.0498,0,0
21175,Four-year,Nonprofit 4-year,0,.41670001,.99836471066177,.0220038,9200,830,.7017,.0122,.1051,.0171,0,0,.0685,.022,.0733
21178,Less than two-year,For-profit less-than-2-year,0,.69999999,.87189152787949,.12744001,9200,187,.7063,.2125,.0375,.0125,0,0,.0188,0,.0125
21180,Less than two-year,For-profit less-than-2-year,0,.86669999,.93552404072864,.071000002,7900,92,.8701,.0909,.039,0,0,0,0,0,0
21191,Two-year,Public 2-year,0,.2005,.89082565585381,.00081900001,16800,4438,.1613,.035,.2937,.4178999999999999,.0015,.0036,.0468,.0305,.0096
21207,Four-year,For-profit 4-year,0,.52380002,1.10638277198847,.12846421,14700,9883,.231,.0655,.532,.0536,.0082,.0125,.0739,.0004,.0229
21211,Two-year,For-profit 2-year,0,.82090002,1.00946730888528,.050782301,12000,180,.5636,.2364,.0073,0,0,.0073,.0036,0,.1818
21232,Less than two-year,For-profit less-than-2-year,0,.78430003,.79755084139765,.056154002,16500,438,.7403000000000001,.0558,.0558,.0388,.0097,.0121,.0801,.0024,.0049
21240,Less than two-year,Public less-than-2-year,0,.93330002,1.023917010757,.056875002,31200,74,.5375,.1375,.2625,0,0,0,.0625,0,0
21244,Less than two-year,For-profit less-than-2-year,0,.6462,.82131655989703,.059802402,10300,211,.72,.1933,.0333,0,0,0,.0533,0,0
21245,Less than two-year,Public less-than-2-year,0,.78789997,1.02656181953125,.092118397,16200,104,.7985,.0299,.0522,.0149,.0522,0,.0373,0,.0149
21250,Less than two-year,For-profit less-than-2-year,0,.70590001,.8428564859713,.0100674,11800,182,.4094,.0819,.4094,.0702,.0058,0,.0234,0,0
21253,Less than two-year,For-profit less-than-2-year,0,.68330002,1.06703672093982,.040132798,12200,90,.5588,.3676,.0735,0,0,0,0,0,0
21256,Less than two-year,For-profit less-than-2-year,0,.79640001,1.05169880067452,.1668116,10100,224,.4142,.4757,.055,.0097,0,0,.0162,0,.0291
21263,Less than two-year,Public less-than-2-year,0,.625,.8929612278454701,.18209539,14700,71,.7164,.194,.0448,.0149,0,.0149,.0149,0,0
21274,Two-year,For-profit 2-year,0,.62099999,.97522508214422,.0883708,22400,1328,.6503,.0844,.1952,.0188,.0023,.0045,.0384,0,.006
21283,Two-year,For-profit 2-year,0,.7183345,.9903779621413898,.090263218,15000,1190,.2190118357487923,.0950161030595813,.4822680354267311,.0861597423510467,.0088513687600644,.0104501610305958,.0225329307568438,0,.0756777777777778
21290,Two-year,For-profit 2-year,0,.7421031,.84322600610312,.04833658,27800,429,.8031448818897639,.0315244094488189,.1338590551181102,.0039566929133858,.0039212598425197,0,.0235992125984252,0,0
21316,Two-year,For-profit 2-year,0,.73379999,1.03537418854671,.1458144,16100,486,.509,.2509,.2097,.0179,.0018,.0036,.0072,0,0
21323,Less than two-year,For-profit less-than-2-year,0,.64890873,1.0404703073736,.14353821,15600,1094,.1823920754716981,.2553727044025157,.4754694339622642,.0238683018867925,.0012881761006289,.0025440251572327,.0314357232704403,0,.027697358490566
21366,Four-year,Nonprofit 4-year,0,.625,.7184387386274,.043187201,27300,1139,.8062,.0627,.0685,.0154,.0048,0,.0318,.0068,.0039
21400,Two-year,Nonprofit 2-year,0,1,.87816749057411,.017282199,36400,328,.6738,.1829,.0457,.0183,.0061,0,.064,0,.0091
21407,Less than two-year,Public less-than-2-year,0,.64289999,1.01817373788373,.1228988,15200,116,.5854,.3537,0,0,.0122,0,.0488,0,0
21408,Four-year,Nonprofit 4-year,0,.035700001,1.25337758234812,.1693818,12700,228,.0369,.9385,.0082,.0041,0,0,.0082,0,.0041
21415,Four-year,Nonprofit 4-year,0,.68470001,.90143092115801,.023644499,18500,13344,.5441,.1063,.0745,.0598,.0055,.0049,.0002,.1747,.03
21434,Four-year,Nonprofit 4-year,0,.54049999,1.02096945340307,.0052740001,12100,769,.2158,.0045,.0193,.0015,.756,0,.0015,0,.0015
21437,Four-year,Nonprofit 4-year,0,.1111,0,0,7600,352,.0548,0,0,0,.9452,0,0,0,0
21448,Two-year,For-profit 2-year,0,.73079997,.94081376718739,.0438651,19900,328,.375,.0682,.3239,.017,.0057,0,.0682,0,.142
21460,Less than two-year,Public less-than-2-year,0,.65219998,1.07806211802105,.073601998,20700,138,.386,.4693,.0439,.0175,.0044,0,.0526,0,.0263
21466,Two-year,Public 2-year,0,.22390001,1.12652902836862,.0266564,17100,2243,.1255,.1609,.58,.0235,.0355,.0024,.0293,.0078,.0351
21519,Four-year,Nonprofit 4-year,0,.64810002,1.17205522697062,.039916798,17400,28992,.333,.2032,.3353,.0187,.0085,.0031,.0271,.0106,.0606
21540,Less than two-year,For-profit less-than-2-year,0,.92930001,.70640368279298,.037333999,26300,48,.8148000000000001,.0741,.1111,0,0,0,0,0,0
21544,Less than two-year,For-profit less-than-2-year,0,.75379997,1.14615289782416,.028944001,11200,92,.6983,.1552,.0259,.0259,0,0,.0603,0,.0345
21562,Two-year,Public 2-year,0,.98699999,.90836171343113,.020020001,16000,225,.7033000000000001,.0055,.1484,.011,.022,0,.0824,0,.0275
21566,Less than two-year,Public less-than-2-year,0,.57929999,0,0,14200,1666,.8063,.0176,.1249,.0098,.0117,.0073,.0195,0,.0029
21571,Two-year,For-profit 2-year,0,.64853591,1.11491307473515,.14786282,13500,1424,.1627140310523289,.5647067855089132,.0235581943645773,.0103407705577918,.0085914318573893,.0016975848188614,.0132174238067855,.0005611270845313,.2144523289246694
21582,Less than two-year,Public less-than-2-year,0,.66670001,.90126283307807,.052283101,18300,12,.8889,0,0,0,0,0,0,0,.1111
21585,Two-year,For-profit 2-year,0,.52801031,1.20975488238677,.18009616,13400,544,.5097576601671309,.2896974930362117,.1448713091922006,0,0,0,.0445676880222841,0,.0111504178272981
21596,Four-year,Nonprofit 4-year,0,.62220001,.99201060205553,.029176001,19300,312,.7780999999999999,.0947,.0207,.0059,.0059,.003,.0237,.003,.0651
21597,Four-year,Nonprofit 4-year,0,.2105,1.00713821525664,.073344,17600,82,.4565000000000001,.163,.1304,.0217,0,.0652,.1304,.0109,.0217
21609,Two-year,For-profit 2-year,0,.74428076,.9259359271665299,.028020704,12400,389,.7642136882129278,.0722882129277567,.0684467680608365,.0228254752851711,.0038038022813688,0,0,0,.0684220532319392
21618,Four-year,For-profit 4-year,0,.57609999,.92512776790663,.0247228,13000,1062,.2228,.0595,.1099,.0554,.004,.003,.0605,.4183,.0665
21651,Four-year,Nonprofit 4-year,0,.25492901,1.0889490610827,.0079718018,9600,3160,0,0,1,0,0,0,0,0,0
21661,Two-year,Public 2-year,0,.1961,.88232390663043,.076225497,13600,1628,.3706,.467,.0788,.0098,.0073,.025,.0263,.0055,.0098
21662,Two-year,For-profit 2-year,0,.55470002,.87138268928177,.085259996,27100,960,.5038,.4193,.0256,.0106,.009,0,.0211,0,.0106
21664,Two-year,For-profit 2-year,0,.60549998,.7321249273371,.0289656,8800,11257,0,0,1,0,0,0,0,0,0
21678,Less than two-year,For-profit less-than-2-year,0,.65219998,.77200001567441,.029796001,8500,77,.2063,.0159,.6032,.0159,.0317,.0159,.0317,0,.0794
21686,Four-year,Nonprofit 4-year,0,.10455327,1.23339074085054,.17056698,13900,356,.0419582716049383,.5061577777777778,.1777377777777778,.0321037037037037,.0049614814814815,.0049614814814815,.0049614814814815,.227158024691358,0
21691,Four-year,Nonprofit 4-year,0,.58539999,1.03282720391605,.0437526,16800,150,.6259,.1727,.0432,.0072,0,0,.0216,.0719,.0576
21700,Two-year,For-profit 2-year,0,.32730001,.94684247985304,.17813361,14600,440,.09,.41,.2529,.0586,.0143,0,.0214,0,.1529
21702,Less than two-year,Public less-than-2-year,0,1,1.02320563781625,.126368,23800,220,.2353,.5175999999999999,.0529,.0235,.0353,0,.1,.0294,.0059
21707,Two-year,Public 2-year,0,.34999999,0,0,11300,1054,.7114,.126,.0671,.003,.0122,.001,.0447,0,.0346
21727,Two-year,For-profit 2-year,0,.68430001,1.03677475901011,.029986,13600,351,.1516,.1803,.4098000000000001,.0061,.0041,.0061,.0102,0,.2316
21728,Less than two-year,Public less-than-2-year,0,.84619999,.92775813424385,.1077385,22000,150,.4031,.3333,.1783,.0233,0,0,.031,0,.031
21732,Less than two-year,For-profit less-than-2-year,0,.51017582,1.10806444137458,.084857509,10100,1057,.1923065088757396,.5158033530571992,.1775373767258382,.013801775147929,.0049308678500986,0,.0216853057199211,0,.0739789940828402
21739,Less than two-year,Public less-than-2-year,0,.64999998,.93894326294038,.075016201,19000,66,.5686,.1961,.1765,.0196,.0196,.0196,0,0,0
21744,Two-year,For-profit 2-year,0,.83384866,.92736615972445,.046588928,22900,316,.9206317460317459,.0211714285714286,.0370222222222222,0,.0052825396825397,0,.0105650793650794,0,.0052857142857143
21748,Less than two-year,For-profit less-than-2-year,0,.7647,.8543817009857499,.065503202,13900,106,.7985,.0522,.097,.0149,0,0,.0075,0,.0299
21775,Two-year,Public 2-year,0,.047600001,1.19219078480355,.018665999,21400,11250,.4868,.105,.2659,.0297,.019,.002,.0409,.0163,.0345
21785,Four-year,For-profit 4-year,0,.7456587,1.14406194074086,.17195554,15600,356,.7341350453172205,.0301939577039275,.1721809667673716,.0211214501510574,.0181528700906344,0,.0090444108761329,0,.0151123867069486
21794,Less than two-year,Public less-than-2-year,0,.72614056,.9026327333124199,.044568356,31000,253,.3695717391304348,.2515816770186336,.2204708074534162,.0372760869565217,.0093552795031056,.0031254658385093,.0341267080745342,0,.0744947204968944
21796,Less than two-year,For-profit less-than-2-year,0,.83329999,1.02455038179485,.049040001,10800,151,.9306,0,.0116,.0173,.0116,0,.0231,0,.0058
21800,Four-year,Public 4-year,0,.1139,0,0,6000,447,.0197,.0039,.063,0,.8425,.002,.065,.0039,0
21801,Two-year,For-profit 2-year,0,.77265471,1.02942288007375,.14261501,14300,1254,.5230753846153847,.2797181818181819,.1118767832167832,.0028067132867133,0,0,.0475591608391608,0,.0349952447552448
21802,Two-year,For-profit 2-year,0,.69531494,1.09286071211958,.18418849,9500,202,.8400088,.1519992,.007992,0,0,0,0,0,0
21816,Less than two-year,For-profit less-than-2-year,0,.42199999,.9969897732923,.074660502,9800,117,.6048,.0565,.2823,.0081,0,0,.0323,0,.0161
21829,Four-year,Nonprofit 4-year,0,.16670001,1.16913888537194,.051717401,21800,1727,.1739,.3043,.3609,.0275,.0043,.0029,.0246,.0971,.0043
21830,Two-year,Nonprofit 2-year,0,.73970002,1.05017612250632,.049357802,13000,266,.257,.3556,.1479,.0317,.0035,.0035,.007,0,.1937
21836,Less than two-year,For-profit less-than-2-year,0,.63639998,.93135864485112,.0177653,13600,87,.243,.4393000000000001,.271,.028,0,0,.0093,.0093,0
21879,Less than two-year,Public less-than-2-year,0,.71700001,1.00087491182765,.0228072,12400,92,1,0,0,0,0,0,0,0,0
21882,Four-year,Public 4-year,0,.125,0,0,6900,238,.0742,0,0,0,.9258,0,0,0,0
21890,Less than two-year,Public less-than-2-year,0,.77029997,1.0144071246007,.047687601,18100,185,.9425,.0177,.0133,0,0,0,.0044,0,.0221
21891,Four-year,For-profit 4-year,0,.56865841,.82473646733591,0,10000,1600,0,0,1,0,0,0,0,0,0
21893,Less than two-year,For-profit less-than-2-year,0,.72549999,0,0,4800,319,0,0,1,0,0,0,0,0,0
21904,Less than two-year,For-profit less-than-2-year,0,.78380001,1.0490938759383,.0062819999,11100,125,.5285,.2683,.122,.0163,0,.0081,.0569,0,0
21907,Two-year,For-profit 2-year,0,.46752027,1.1919851212671,.10834675,17515.05131128848,1714,.3129933842239185,.3630381679389313,.2001419847328244,.0135584393553859,.0042252756573367,.0008452926208651,.0288436810856658,.0008531806615776,.0754645462256149
21921,Less than two-year,Public less-than-2-year,0,.84909999,.8791017514414901,.073554799,22600,229,.7848000000000001,.1358,.0199,.0066,.0033,0,.0066,0,.043
21924,Two-year,For-profit 2-year,0,.25,1.14313615039351,0,9500,51,.6122,.2857,0,.0204,0,0,.0408,0,.0408
21928,Four-year,For-profit 4-year,0,.8229,.92362739245549,.1228585,20300,311,.5194,.3493,.0209,.0149,0,0,.0299,.006,.0597
21954,Less than two-year,For-profit less-than-2-year,0,.69370002,0,0,6700,341,0,0,1,0,0,0,0,0,0
21958,Two-year,For-profit 2-year,0,.60939997,.84007936926144,.020466,13600,1023,0,0,1,0,0,0,0,0,0
21959,Less than two-year,For-profit less-than-2-year,0,.64929998,0,0,7700,337,0,0,1,0,0,0,0,0,0
21963,Two-year,Public 2-year,0,.8017,1.04508631233608,.1654406,20200,609,.9686,.02,.0114,0,0,0,0,0,0
21975,Two-year,For-profit 2-year,0,.9655,1.22947133739261,.091780402,14900,47,.5172,.4828,0,0,0,0,0,0,0
22023,Two-year,For-profit 2-year,0,.74699998,1.18882780876212,.161139,12100,134,.5735,.3162,0,.0294,.0074,0,.0294,0,.0441
22025,Less than two-year,For-profit less-than-2-year,0,.72818196,.93077696886465,.14633536,24000,1471,.2761127433628319,.4159421238938053,.3008725663716814,0,.0017812389380531,0,.0035624778761062,.0017812389380531,0
22027,Four-year,Nonprofit 4-year,0,.52200001,.89215798554633,.032841899,18700,497,.8333,.02,.0533,.005,.0133,0,.035,.025,.015
22033,Less than two-year,For-profit less-than-2-year,0,.65281689,.9342763509395,.088830777,13600,300,.5974194805194806,.0519194805194805,.1298779220779221,.0291857142857143,.0032727272727273,.0162116883116883,.1201181818181818,0,.0519532467532468
